1,514	3,232	0,000
1,514	3,184	0,010
1,514	3,135	0,021
1,514	3,110	0,031
1,514	3,076	0,043
1,528	3,076	0,053
1,543	3,174	0,066
1,509	3,271	0,087
1,489	3,301	0,107
1,499	3,291	0,130
1,504	3,164	0,151
1,514	3,120	0,173
1,538	3,174	0,195
1,543	3,193	0,217
1,533	3,203	0,238
1,509	3,218	0,261
1,509	3,135	0,282
1,538	3,081	0,304
1,523	3,179	0,326
1,494	3,306	0,348
1,494	3,276	0,369
1,504	3,193	0,392
1,509	3,110	0,413
1,533	3,154	0,435
1,543	3,267	0,457
1,538	3,301	0,479
1,523	3,140	0,500
1,504	3,066	0,523
1,533	3,110	0,544
1,543	3,262	0,566
1,499	3,306	0,588
1,499	3,291	0,610
1,509	3,154	0,631
1,509	3,110	0,654
1,528	3,174	0,675
1,543	3,208	0,697
1,538	3,228	0,719
1,519	3,198	0,741
1,509	3,110	0,762
1,519	3,066	0,784
1,543	3,208	0,806
1,514	3,286	0,828
1,489	3,311	0,849
1,504	3,213	0,872
1,509	3,115	0,893
1,538	3,140	0,915
1,523	3,223	0,937
1,519	3,228	0,959
1,519	3,218	0,980
1,519	3,135	1,003
1,538	3,086	1,026
1,523	3,184	1,048
1,479	3,276	1,072
1,494	3,281	1,094
1,514	3,193	1,117
1,509	3,081	1,140
1,523	3,145	1,163
1,548	3,320	1,186
1,548	3,257	1,209
1,509	3,086	1,231
1,514	3,066	1,255
1,538	3,232	1,277
1,528	3,257	1,300
1,484	3,286	1,324
1,504	3,252	1,346
1,509	3,159	1,369
1,504	3,130	1,392
1,519	3,164	1,415
1,553	3,208	1,437
1,548	3,237	1,461
1,519	3,130	1,483
1,514	3,091	1,506
1,523	3,159	1,529
1,538	3,232	1,552
1,519	3,320	1,574
1,509	3,281	1,598
1,509	3,115	1,620
1,514	3,101	1,643
1,538	3,218	1,667
1,519	3,237	1,689
1,504	3,218	1,712
1,523	3,140	1,735
1,533	3,091	1,758
1,548	3,179	1,780
1,509	3,281	1,804
1,494	3,267	1,826
1,514	3,169	1,849
1,509	3,066	1,872
1,519	3,193	1,895
1,533	3,345	1,918
1,528	3,179	1,941
1,523	3,066	1,964
1,519	3,115	1,987
1,533	3,242	2,010
1,538	3,252	2,032
1,494	3,306	2,056
1,499	3,203	2,078
1,504	3,120	2,101
1,504	3,140	2,124
1,528	3,174	2,147
1,538	3,232	2,169
1,528	3,188	2,193
1,523	3,110	2,215
1,519	3,091	2,238
1,533	3,193	2,262
1,528	3,247	2,284
1,499	3,320	2,307
1,499	3,257	2,330
1,509	3,125	2,353
1,523	3,145	2,375
1,533	3,184	2,399
1,523	3,164	2,421
1,519	3,232	2,444
1,523	3,193	2,467
1,528	3,110	2,490
1,538	3,091	2,512
1,504	3,267	2,536
1,504	3,330	2,558
1,504	3,213	2,581
1,499	3,081	2,605
1,528	3,145	2,627
1,538	3,267	2,651
1,528	3,262	2,673
1,528	3,164	2,696
1,519	3,096	2,719
1,528	3,125	2,742
1,538	3,228	2,764
1,499	3,320	2,788
1,504	3,296	2,810
1,499	3,115	2,833
1,509	3,120	2,856
1,528	3,193	2,879
1,538	3,179	2,902
1,528	3,228	2,925
1,533	3,188	2,948
1,514	3,101	2,970
1,523	3,081	2,994
1,538	3,242	3,016
1,504	3,340	3,039
1,504	3,257	3,062
1,499	3,096	3,085
1,519	3,125	3,107
1,533	3,232	3,131
1,519	3,228	3,153
1,519	3,218	3,176
1,528	3,130	3,200
1,523	3,062	3,222
1,533	3,179	3,245
1,509	3,296	3,268
1,499	3,340	3,291
1,504	3,159	3,313
1,509	3,101	3,337
1,514	3,174	3,359
1,533	3,203	3,383
1,533	3,223	3,405
1,533	3,218	3,428
1,514	3,115	3,451
1,504	3,042	3,474
1,538	3,203	3,496
1,523	3,301	3,520
1,494	3,315	3,543
1,499	3,169	3,565
1,509	3,120	3,589
1,523	3,169	3,611
1,514	3,145	3,634
1,514	3,218	3,657
1,523	3,242	3,680
1,519	3,120	3,702
1,523	3,047	3,726
1,538	3,208	3,748
1,504	3,291	3,771
1,489	3,286	3,794
1,504	3,228	3,817
1,523	3,174	3,840
1,528	3,145	3,863
1,509	3,140	3,886
1,519	3,193	3,908
1,523	3,276	3,932
1,523	3,149	3,954
1,538	3,081	3,977
1,499	3,149	4,000
1,494	3,276	4,023
1,499	3,271	4,045
1,509	3,228	4,069
1,509	3,120	4,091
1,528	3,105	4,115
1,553	3,257	4,137
1,548	3,320	4,160
1,514	3,159	4,184
1,509	3,047	4,206
1,538	3,154	4,229
1,538	3,286	4,252
1,494	3,291	4,275
1,509	3,203	4,297
1,519	3,130	4,321
1,523	3,135	4,343
1,523	3,218	4,366
1,528	3,286	4,389
1,528	3,184	4,412
1,519	3,052	4,434
1,519	3,110	4,458
1,548	3,271	4,481
1,514	3,311	4,503
1,489	3,276	4,527
1,509	3,179	4,549
1,519	3,145	4,572
1,528	3,154	4,595
1,514	3,174	4,618
1,523	3,276	4,640
1,523	3,193	4,664
1,514	3,071	4,686
1,548	3,110	4,709
1,509	3,257	4,732
1,484	3,296	4,755
1,504	3,271	4,777
1,514	3,154	4,801
1,514	3,115	4,824
1,523	3,169	4,847
1,548	3,267	4,870
1,543	3,252	4,892
