1,514	3,223	0,000
1,509	3,257	0,010
1,499	3,271	0,021
1,494	3,286	0,031
1,484	3,296	0,043
1,479	3,296	0,053
1,470	3,286	0,066
1,460	3,311	0,087
1,460	3,340	0,107
1,465	3,379	0,130
1,465	3,394	0,151
1,470	3,369	0,173
1,475	3,315	0,195
1,489	3,281	0,217
1,499	3,267	0,238
1,509	3,242	0,261
1,509	3,213	0,282
1,509	3,174	0,304
1,504	3,154	0,326
1,509	3,188	0,348
1,519	3,228	0,369
1,528	3,252	0,392
1,538	3,242	0,413
1,538	3,198	0,435
1,562	3,213	0,457
1,572	3,242	0,479
1,577	3,281	0,500
1,577	3,296	0,523
1,562	3,276	0,544
1,543	3,257	0,566
1,538	3,262	0,588
1,533	3,242	0,610
1,528	3,208	0,631
1,519	3,154	0,654
1,514	3,086	0,675
1,514	3,076	0,697
1,528	3,091	0,719
1,538	3,105	0,741
1,543	3,140	0,762
1,533	3,164	0,784
1,523	3,193	0,806
1,509	3,252	0,828
1,494	3,306	0,849
1,484	3,335	0,872
1,479	3,340	0,893
1,465	3,335	0,915
1,479	3,359	0,937
1,475	3,374	0,959
1,494	3,359	0,980
1,504	3,306	1,003
1,499	3,218	1,026
1,509	3,198	1,048
1,523	3,203	1,072
1,514	3,154	1,094
1,509	3,140	1,117
1,519	3,188	1,140
1,523	3,213	1,163
1,528	3,203	1,186
1,543	3,252	1,209
1,558	3,291	1,231
1,558	3,267	1,255
1,558	3,252	1,277
1,553	3,301	1,300
1,558	3,296	1,324
1,538	3,232	1,346
1,533	3,213	1,369
1,538	3,213	1,392
1,528	3,149	1,415
1,519	3,086	1,437
1,528	3,105	1,461
1,533	3,096	1,483
1,523	3,057	1,506
1,519	3,115	1,529
1,509	3,193	1,552
1,484	3,218	1,574
1,470	3,228	1,598
1,470	3,291	1,620
1,470	3,320	1,643
1,460	3,291	1,667
1,460	3,315	1,689
1,479	3,350	1,712
1,484	3,325	1,735
1,484	3,286	1,758
1,509	3,311	1,780
1,509	3,311	1,804
1,504	3,242	1,826
1,514	3,237	1,849
1,523	3,262	1,872
1,514	3,228	1,895
1,523	3,193	1,918
1,538	3,232	1,941
1,553	3,242	1,964
1,558	3,188	1,987
1,562	3,179	2,010
1,572	3,188	2,032
1,572	3,174	2,056
1,553	3,159	2,078
1,553	3,218	2,101
1,548	3,257	2,124
1,523	3,232	2,147
1,519	3,276	2,169
1,523	3,306	2,193
1,528	3,276	2,215
1,519	3,198	2,238
1,533	3,198	2,262
1,538	3,174	2,284
1,523	3,096	2,307
1,504	3,086	2,330
1,494	3,105	2,353
1,484	3,096	2,375
1,470	3,101	2,399
1,475	3,193	2,421
1,470	3,252	2,444
1,465	3,237	2,467
1,479	3,286	2,490
1,494	3,340	2,512
1,499	3,345	2,536
1,499	3,325	2,558
1,519	3,369	2,581
1,514	3,384	2,605
1,514	3,306	2,627
1,514	3,276	2,651
1,533	3,267	2,673
1,538	3,218	2,696
1,538	3,154	2,719
1,553	3,174	2,742
1,553	3,193	2,764
1,548	3,159	2,788
1,548	3,198	2,810
1,553	3,252	2,833
1,548	3,252	2,856
1,533	3,218	2,879
1,533	3,257	2,902
1,528	3,281	2,925
1,519	3,257	2,948
1,519	3,276	2,970
1,528	3,311	2,994
1,523	3,276	3,016
1,509	3,198	3,039
1,499	3,188	3,062
1,489	3,174	3,085
1,470	3,096	3,107
1,465	3,076	3,131
1,465	3,110	3,153
1,465	3,105	3,176
1,460	3,105	3,200
1,470	3,193	3,222
1,489	3,262	3,245
1,494	3,247	3,268
1,504	3,276	3,291
1,514	3,340	3,313
1,514	3,345	3,337
1,499	3,320	3,359
1,509	3,359	3,383
1,519	3,374	3,405
1,523	3,325	3,428
1,528	3,296	3,451
1,558	3,286	3,474
1,562	3,237	3,496
1,562	3,174	3,520
1,572	3,208	3,543
1,572	3,208	3,565
1,562	3,179	3,589
1,558	3,188	3,611
1,548	3,237	3,634
1,533	3,242	3,657
1,519	3,188	3,680
1,519	3,218	3,702
1,523	3,237	3,726
1,523	3,218	3,748
1,514	3,237	3,771
1,528	3,301	3,794
1,519	3,301	3,817
1,499	3,247	3,840
1,484	3,252	3,863
1,475	3,228	3,886
1,465	3,145	3,908
1,460	3,110	3,932
1,465	3,130	3,954
1,465	3,101	3,977
1,465	3,047	4,000
1,479	3,105	4,023
1,494	3,174	4,045
1,499	3,188	4,069
1,504	3,232	4,091
1,514	3,296	4,115
1,519	3,311	4,137
1,509	3,296	4,160
1,519	3,335	4,184
1,533	3,364	4,206
1,538	3,340	4,229
1,548	3,330	4,252
1,558	3,345	4,275
1,567	3,320	4,297
1,562	3,232	4,321
1,562	3,232	4,343
1,562	3,237	4,366
1,548	3,193	4,389
1,533	3,184	4,412
1,533	3,223	4,434
1,523	3,232	4,458
1,519	3,193	4,481
1,528	3,223	4,503
1,528	3,223	4,527
1,528	3,188	4,549
1,519	3,188	4,572
