1,465	2,944	0,000
1,470	2,949	0,010
1,484	2,964	0,021
1,484	2,959	0,031
1,479	2,954	0,043
1,479	2,954	0,053
1,460	2,915	0,066
1,460	2,920	0,087
1,460	2,944	0,107
1,465	2,988	0,130
1,470	3,018	0,151
1,479	3,003	0,173
1,489	2,920	0,195
1,494	2,852	0,217
1,489	2,803	0,238
1,484	2,783	0,261
1,479	2,778	0,282
1,484	2,808	0,304
1,499	2,871	0,326
1,523	2,959	0,348
1,528	2,969	0,369
1,519	2,925	0,392
1,489	2,847	0,413
1,470	2,793	0,435
1,455	2,827	0,457
1,465	2,900	0,479
1,475	2,959	0,500
1,489	3,008	0,523
1,504	3,042	0,544
1,519	3,032	0,566
1,538	3,052	0,588
1,538	3,042	0,610
1,523	3,008	0,631
1,519	2,959	0,654
1,523	2,920	0,675
1,523	2,939	0,697
1,523	2,998	0,719
1,504	3,047	0,741
1,489	3,037	0,762
1,470	2,988	0,784
1,465	2,939	0,806
1,465	2,939	0,828
1,479	2,954	0,849
1,479	2,964	0,872
1,460	2,954	0,893
1,450	2,915	0,915
1,455	2,920	0,937
1,460	2,939	0,959
1,470	2,959	0,980
1,479	2,959	1,003
1,484	2,910	1,026
1,494	2,930	1,048
1,494	2,959	1,072
1,479	2,939	1,094
1,475	2,915	1,117
1,479	2,944	1,140
1,494	2,954	1,163
1,519	2,915	1,186
1,533	2,925	1,209
1,533	2,959	1,231
1,504	2,944	1,255
1,479	2,915	1,277
1,465	2,944	1,300
1,460	2,959	1,324
1,460	2,910	1,346
1,470	2,925	1,369
1,489	2,954	1,392
1,509	2,944	1,415
1,523	2,920	1,437
1,543	2,954	1,461
1,553	2,979	1,483
1,528	2,969	1,506
1,533	2,983	1,529
1,543	2,979	1,552
1,538	2,896	1,574
1,519	2,788	1,598
1,504	2,778	1,620
1,489	2,778	1,643
1,470	2,783	1,667
1,460	2,881	1,689
1,470	2,988	1,712
1,479	3,008	1,735
1,484	2,930	1,758
1,479	2,876	1,780
1,475	2,827	1,804
1,470	2,812	1,826
1,470	2,876	1,849
1,475	2,959	1,872
1,489	3,018	1,895
1,489	3,027	1,918
1,499	3,081	1,941
1,494	3,081	1,964
1,484	3,008	1,987
1,479	2,969	2,010
1,484	2,964	2,032
1,499	2,944	2,056
1,519	2,939	2,078
1,538	3,018	2,101
1,528	3,047	2,124
1,489	2,983	2,147
1,470	2,969	2,169
1,460	2,979	2,193
1,460	2,959	2,215
1,465	2,920	2,238
1,484	2,954	2,262
1,504	2,959	2,284
1,509	2,920	2,307
1,538	2,925	2,330
1,553	2,959	2,353
1,553	2,949	2,375
1,543	2,915	2,399
1,558	2,949	2,421
1,553	2,954	2,444
1,533	2,915	2,467
1,514	2,935	2,490
1,499	2,954	2,512
1,489	2,944	2,536
1,470	2,910	2,558
1,489	2,959	2,581
1,489	2,988	2,605
1,475	2,974	2,627
1,465	2,983	2,651
1,450	2,969	2,673
1,460	2,886	2,696
1,465	2,783	2,719
1,479	2,773	2,742
1,494	2,788	2,764
1,494	2,793	2,788
1,494	2,881	2,810
1,484	3,003	2,833
1,484	3,032	2,856
1,479	2,969	2,879
1,499	2,905	2,902
1,523	2,852	2,925
1,533	2,812	2,948
1,523	2,866	2,970
1,494	2,959	2,994
1,475	3,022	3,016
1,455	3,042	3,039
